customer_zip_code_prefix,item_count,unique_products,unique_sellers,total_price,total_freight,payment_count,total_payment,product_count,missing_product_category,seller_count,seller_states,category_count,geo_lat,geo_lng,geo_city_count,geo_state_count,purchase_year,purchase_month,purchase_dayofweek,purchase_hour,approval_delay_hours,estimated_delivery_month,customer_city_frequency,customer_state_AC,customer_state_AL,customer_state_AM,customer_state_AP,customer_state_BA,customer_state_CE,customer_state_DF,customer_state_ES,customer_state_GO,customer_state_MA,customer_state_MG,customer_state_MS,customer_state_MT,customer_state_PA,customer_state_PB,customer_state_PE,customer_state_PI,customer_state_PR,customer_state_RJ,customer_state_RN,customer_state_RO,customer_state_RR,customer_state_RS,customer_state_SC,customer_state_SE,customer_state_SP,customer_state_TO,payment_types_boleto,payment_types_credit_card,"payment_types_credit_card, debit_card","payment_types_credit_card, voucher",payment_types_debit_card,payment_types_voucher,"payment_types_voucher, credit_card"
11960,1.0,1.0,1.0,119.99,24.23,1.0,144.22,1.0,0.0,1.0,1.0,1.0,-24.52279882421583,-48.10802251113439,1.0,1.0,2018,6,0,15,0.21388888888888888,7,5.923117929277972e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
22221,1.0,1.0,1.0,27.99,15.23,1.0,43.22,1.0,0.0,1.0,1.0,1.0,-22.92899941363904,-43.18145032839962,1.0,1.0,2018,5,2,15,0.43222222222222223,7,0.06870816797962448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
15055,1.0,1.0,1.0,59.0,13.07,1.0,72.07,1.0,0.0,1.0,1.0,1.0,-20.794068968967025,-49.36508132014008,2.0,1.0,2018,6,4,14,0.4411111111111111,7,0.0034650239886276136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
14401,4.0,1.0,1.0,560.0,128.04,1.0,688.04,1.0,0.0,1.0,1.0,1.0,-20.528619284338824,-47.38740999652929,1.0,1.0,2017,12,0,10,1.2269444444444444,1,0.001658473020197832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
97250,1.0,1.0,1.0,349.0,19.28,1.0,368.28,1.0,0.0,1.0,1.0,1.0,-29.46857622844848,-53.45869367289793,1.0,1.0,2017,4,1,17,0.18861111111111112,5,2.961558964638986e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
25880,2.0,1.0,1.0,193.98,32.88,1.0,226.86,1.0,0.0,1.0,1.0,1.0,-21.991298401699,-42.907704214292544,1.0,1.0,2017,11,6,0,0.15388888888888888,12,5.923117929277972e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13140,1.0,1.0,1.0,86.9,13.63,1.0,100.53,1.0,0.0,1.0,1.0,1.0,-22.76960017971,-47.1504022738869,2.0,1.0,2017,12,0,20,0.23555555555555555,1,0.0013327015340875437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
36420,1.0,1.0,1.0,199.0,24.26,1.0,223.26,1.0,0.0,1.0,1.0,1.0,-20.52069214464105,-43.70443546935002,1.0,1.0,2018,1,4,0,0.14694444444444443,3,0.000414618255049458,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
88330,1.0,1.0,1.0,49.9,35.7,1.0,85.6,1.0,0.0,1.0,1.0,1.0,-26.99270428677256,-48.63215150489717,3.0,1.0,2018,6,2,16,0.4325,7,0.0010069300479772553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
13274,1.0,1.0,1.0,227.9,8.46,1.0,236.36,1.0,0.0,1.0,1.0,1.0,-22.96600110470843,-46.97884176166376,1.0,1.0,2018,5,3,22,23.932777777777776,7,0.001910205532192146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
37270,1.0,1.0,1.0,35.0,19.32,1.0,54.32,1.0,0.0,1.0,1.0,1.0,-20.893764714167883,-45.27561311477834,1.0,1.0,2018,5,3,22,28.736944444444443,7,0.000207309127524729,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25780,1.0,1.0,1.0,149.9,23.92,1.0,173.82,1.0,0.0,1.0,1.0,1.0,-22.17397353701584,-42.9367890469947,2.0,1.0,2017,11,4,11,1.9158333333333333,12,0.00011846235858555944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
53030,1.0,1.0,1.0,29.9,25.63,1.0,55.53,1.0,0.0,1.0,1.0,1.0,-7.999297482644604,-34.84243280531435,1.0,1.0,2018,1,1,12,37.62583333333333,2,0.0009773144583308654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
39205,1.0,1.0,1.0,99.0,15.44,1.0,114.44,1.0,0.0,1.0,1.0,1.0,-18.208163703175405,-45.22649667095909,2.0,1.0,2018,2,2,18,0.24055555555555555,3,0.0001480779482319493,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1315,1.0,1.0,1.0,109.9,31.8,1.0,141.7,1.0,0.0,1.0,1.0,1.0,-23.55408999997805,-46.64038909569764,2.0,1.0,2018,2,5,17,0.135,3,0.15580761712965704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
13874,1.0,1.0,1.0,44.9,13.37,1.0,58.27,1.0,0.0,1.0,1.0,1.0,-21.969838473441065,-46.77471622896682,2.0,1.0,2018,1,0,8,0.27,2,0.0007403897411597465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
14057,1.0,1.0,1.0,89.0,19.59,1.0,108.59,1.0,0.0,1.0,1.0,1.0,-21.132829205340816,-47.84643282788191,2.0,1.0,2018,4,1,16,11.668333333333333,5,0.005079073624355861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
85900,1.0,1.0,1.0,977.98,24.73,1.0,1002.71,1.0,0.0,1.0,1.0,1.0,-24.72820752248369,-53.7399277919009,1.0,1.0,2018,3,3,15,23.86611111111111,4,0.0007107741515133566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
57014,1.0,1.0,1.0,99.9,0.0,1.0,99.9,1.0,0.0,1.0,1.0,1.0,-9.658378160802346,-35.75674875169309,2.0,1.0,2018,5,2,12,0.24,6,0.0023396315820647987,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9820,6.0,1.0,1.0,59.94,80.22,1.0,140.16,1.0,0.0,1.0,1.0,1.0,-23.74089677212717,-46.55520335320264,2.0,1.0,2017,12,1,11,0.11138888888888888,1,0.00952141207131434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
30535,1.0,1.0,1.0,90.0,14.38,1.0,104.38,1.0,0.0,1.0,1.0,1.0,-19.923884704317416,-43.99145877560749,1.0,1.0,2018,1,3,8,42.403055555555554,2,0.028075578984777586,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
71675,2.0,1.0,1.0,52.0,32.1,1.0,84.1,1.0,0.0,1.0,1.0,1.0,-15.825231869439222,-47.806012956675055,3.0,1.0,2017,2,0,16,34.09027777777778,3,0.021856305159035718,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2976,1.0,1.0,1.0,159.0,7.98,1.0,166.98,1.0,0.0,1.0,1.0,1.0,-23.476142147293096,-46.715789189519306,2.0,1.0,2018,6,5,17,0.22916666666666666,6,0.15580761712965704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
5795,1.0,1.0,1.0,114.9,14.53,1.0,129.43,1.0,0.0,1.0,1.0,1.0,-23.646560779057623,-46.77587957938815,2.0,1.0,2017,7,6,9,0.1622222222222222,8,0.15580761712965704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
28635,2.0,2.0,2.0,110.7,31.38,1.0,142.08,2.0,0.0,2.0,1.0,1.0,-22.23770063984844,-42.51875445706408,1.0,1.0,2017,12,1,16,0.2702777777777778,1,0.0014067405082035184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
29700,1.0,1.0,1.0,18.9,25.63,1.0,44.53,1.0,0.0,1.0,1.0,1.0,-19.53930204985444,-40.62595077382037,1.0,1.0,2017,9,2,9,0.1413888888888889,10,0.000636735177397382,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
30610,1.0,1.0,1.0,55.99,27.37,3.0,83.36,1.0,0.0,1.0,1.0,1.0,-19.96298743817568,-44.00313479763526,1.0,1.0,2018,7,3,10,0.22777777777777777,8,0.028075578984777586,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8440,1.0,1.0,1.0,29.99,7.78,1.0,37.77,1.0,0.0,1.0,1.0,1.0,-23.533543038836097,-46.41041783796575,2.0,1.0,2017,12,3,21,0.12944444444444445,1,0.15580761712965704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
13209,1.0,1.0,1.0,192.0,38.16,1.0,230.16,1.0,0.0,1.0,1.0,1.0,-23.18106178183432,-46.90364327848254,2.0,1.0,2018,5,3,22,7.0761111111111115,5,0.005701001006930048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
5141,1.0,1.0,1.0,26.0,11.85,1.0,37.85,1.0,0.0,1.0,1.0,1.0,-23.49202403381399,-46.728984060453946,2.0,1.0,2017,10,4,17,0.24416666666666667,11,0.15580761712965704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
90640,1.0,1.0,1.0,35.9,14.1,1.0,50.0,1.0,0.0,1.0,1.0,1.0,-30.0528082231195,-51.20349940909082,1.0,1.0,2017,7,5,18,56.95472222222222,8,0.013993366107919208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
68590,1.0,1.0,1.0,999.9,52.59,1.0,1052.49,1.0,0.0,1.0,1.0,1.0,-4.450475687361891,-49.11559572959484,2.0,1.0,2017,8,0,23,0.20333333333333334,10,5.923117929277972e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7273,2.0,2.0,1.0,33.8,15.56,1.0,49.36,2.0,0.0,1.0,1.0,1.0,-23.45784367882389,-46.421026175697165,1.0,1.0,2017,8,6,19,0.20472222222222222,9,0.011298347450097732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
40170,1.0,1.0,1.0,22.37,34.15,1.0,56.52,1.0,0.0,1.0,1.0,1.0,-13.008034746151354,-38.51072761001893,1.0,1.0,2017,10,6,18,38.239444444444445,11,0.012246046318782207,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
99010,1.0,1.0,1.0,278.0,19.83,1.0,297.83,1.0,0.0,1.0,1.0,1.0,-28.27075286645487,-52.54089769848736,1.0,1.0,2018,5,1,22,0.23583333333333334,6,0.00105135343244684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
72241,1.0,1.0,1.0,499.99,69.17,1.0,569.16,1.0,0.0,1.0,1.0,1.0,-15.810054104485552,-48.1318339576336,3.0,1.0,2018,5,4,22,23.888055555555557,6,0.021856305159035718,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
31070,1.0,1.0,1.0,59.99,16.18,1.0,76.17,1.0,0.0,1.0,1.0,1.0,-19.888609910495955,-43.898058606999314,1.0,1.0,2018,1,6,19,0.18,2,0.028075578984777586,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
76410,1.0,1.0,1.0,60.0,17.67,1.0,77.67,1.0,0.0,1.0,1.0,1.0,-14.312747501518936,-49.15368762101759,1.0,1.0,2018,2,1,18,0.1663888888888889,4,5.923117929277972e-05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1258,1.0,1.0,1.0,17.9,11.85,1.0,29.75,1.0,0.0,1.0,1.0,1.0,-23.54403701732508,-46.68685091247136,2.0,1.0,2017,12,2,16,0.12277777777777778,1,0.15580761712965704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
3976,1.0,1.0,1.0,66.55,14.78,1.0,81.33,1.0,0.0,1.0,1.0,1.0,-23.61206753569341,-46.49758166095673,2.0,1.0,2018,7,0,14,0.3288888888888889,7,0.15580761712965704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
3566,1.0,1.0,1.0,192.99,35.52,1.0,228.51,1.0,0.0,1.0,1.0,1.0,-23.54034941711089,-46.49712027622616,2.0,1.0,2018,3,6,18,0.19944444444444445,4,0.15580761712965704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
12221,1.0,1.0,1.0,33.0,8.98,1.0,41.98,1.0,0.0,1.0,1.0,1.0,-23.17113410864847,-45.84103820732552,2.0,1.0,2018,8,1,12,0.26361111111111113,8,0.006915240182432033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
23075,1.0,1.0,1.0,82.5,33.94,1.0,116.44,1.0,0.0,1.0,1.0,1.0,-22.877775179542617,-43.57771051289783,1.0,1.0,2017,9,4,15,0.16361111111111112,9,0.06870816797962448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
40421,1.0,1.0,1.0,34.99,15.79,1.0,50.78,1.0,0.0,1.0,1.0,1.0,-12.91733525543948,-38.49626826004257,1.0,1.0,2017,8,5,17,0.22333333333333333,9,0.012246046318782207,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
26220,1.0,1.0,1.0,104.0,17.98,1.0,121.98,1.0,0.0,1.0,1.0,1.0,-22.7584056941374,-43.442957719272016,2.0,1.0,2017,10,2,21,5.435277777777777,11,0.004501569626251259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4086,1.0,1.0,1.0,40.0,58.9,1.0,98.9,1.0,0.0,1.0,1.0,1.0,-23.610639731947213,-46.66027830199002,2.0,1.0,2017,11,4,22,0.2936111111111111,11,0.15580761712965704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
85801,1.0,1.0,1.0,53.99,15.13,1.0,69.12,1.0,0.0,1.0,1.0,1.0,-24.95918428429227,-53.462644000056976,1.0,1.0,2018,2,0,0,0.3441666666666667,3,0.0015103950719658828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
29055,3.0,1.0,1.0,41.97,66.17999999999999,1.0,108.15,1.0,0.0,1.0,1.0,1.0,-20.300614699361464,-40.295028062533405,2.0,1.0,2018,5,6,12,0.28833333333333333,7,0.003820411064384292,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
45656,1.0,1.0,1.0,189.7,39.84,1.0,229.54,1.0,0.0,1.0,1.0,1.0,-14.82263147740728,-39.03422954662648,2.0,1.0,2018,7,5,18,0.13972222222222222,7,0.0007107741515133566,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2553,1.0,1.0,1.0,115.0,35.12,1.0,150.12,1.0,0.0,1.0,1.0,1.0,-23.498978377994305,-46.66638685297104,2.0,1.0,2018,8,4,9,91.06472222222222,8,0.15580761712965704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
8253,1.0,1.0,1.0,129.9,12.61,1.0,142.51,1.0,0.0,1.0,1.0,1.0,-23.54913613952105,-46.43942597939031,2.0,1.0,2018,1,4,12,0.2563888888888889,1,0.15580761712965704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
7600,1.0,1.0,1.0,102.0,38.88,1.0,140.88,1.0,0.0,1.0,1.0,1.0,-23.329721686232084,-46.59712215964799,2.0,1.0,2018,7,6,22,14.03,7,0.0007403897411597465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
99062,1.0,1.0,1.0,58.9,14.49,1.0,73.39,1.0,0.0,1.0,1.0,1.0,-28.27973773080368,-52.38488490299348,1.0,1.0,2018,4,2,0,0.39194444444444443,5,0.00105135343244684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
78525,2.0,2.0,1.0,37.8,33.58,1.0,71.38,2.0,0.0,1.0,1.0,1.0,-10.1445741457937,-54.8697929592983,2.0,1.0,2018,1,4,9,16.715,2,8.884676893916958e-05,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23860,1.0,1.0,1.0,189.99,19.21,1.0,209.2,1.0,0.0,1.0,1.0,1.0,-22.947798006321072,-44.01477821887254,1.0,1.0,2018,5,0,18,9.973333333333333,7,0.00013327015340875437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
27251,1.0,1.0,1.0,49.9,15.1,1.0,65.0,1.0,0.0,1.0,1.0,1.0,-22.5129762027936,-44.083733870988105,1.0,1.0,2017,8,1,20,0.29138888888888886,9,0.002295208197595214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
85802,1.0,1.0,1.0,105.0,26.81,1.0,131.81,1.0,0.0,1.0,1.0,1.0,-24.96646635994288,-53.46672976531582,1.0,1.0,2018,3,0,19,17.732222222222223,4,0.0015103950719658828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13484,1.0,1.0,1.0,110.32,8.03,1.0,118.35,1.0,0.0,1.0,1.0,1.0,-22.555991404059693,-47.42206037839757,1.0,1.0,2018,7,6,0,35.08111111111111,8,0.001880589942545756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
32675,1.0,1.0,1.0,151.2,18.31,1.0,169.51,1.0,0.0,1.0,1.0,1.0,-19.93641316016966,-44.13845416864853,1.0,1.0,2017,9,2,15,0.2475,10,0.0020138600959545105,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
36430,2.0,1.0,1.0,81.0,36.46,1.0,117.46,1.0,0.0,1.0,1.0,1.0,-20.7878738418192,-43.68565091978631,1.0,1.0,2018,3,2,12,14.024722222222222,4,2.961558964638986e-05,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
29172,1.0,1.0,1.0,514.0,29.9,1.0,543.9,1.0,0.0,1.0,1.0,1.0,-20.171285062076123,-40.20456733111168,1.0,1.0,2018,7,6,20,0.24694444444444444,8,0.0028579044008766215,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
83602,1.0,1.0,1.0,79.9,14.31,1.0,94.21,1.0,0.0,1.0,1.0,1.0,-25.47231130095912,-49.53896364621775,1.0,1.0,2017,7,3,9,0.21305555555555555,8,0.0003405792809334834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
39401,1.0,1.0,1.0,395.65,17.52,1.0,466.97,1.0,0.0,1.0,1.0,1.0,-16.72463312407852,-43.87247844204142,1.0,1.0,2018,2,2,13,22.33361111111111,3,0.00210270686489368,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
84285,1.0,1.0,1.0,559.9,19.68,1.0,579.58,1.0,0.0,1.0,1.0,1.0,-23.850046221901376,-50.40301586418448,1.0,1.0,2017,11,1,18,0.37472222222222223,12,5.923117929277972e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8275,1.0,1.0,1.0,79.99,8.91,1.0,88.9,1.0,0.0,1.0,1.0,1.0,-23.57127586906544,-46.479396724588426,2.0,1.0,2018,4,4,21,0.1947222222222222,4,0.15580761712965704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
13077,1.0,1.0,1.0,79.9,13.9,1.0,93.8,1.0,0.0,1.0,1.0,1.0,-22.87782250112632,-47.04251003049261,1.0,1.0,2018,8,0,22,8.073611111111111,8,0.014896641592134099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
74919,1.0,1.0,1.0,100.0,21.78,1.0,121.78,1.0,0.0,1.0,1.0,1.0,-16.77138838884573,-49.25028229660642,2.0,1.0,2018,4,1,11,7.816666666666666,5,0.0011550079962092045,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
78530,1.0,1.0,1.0,103.0,23.87,1.0,126.87,1.0,0.0,1.0,1.0,1.0,-10.24891506350181,-54.9093311180316,1.0,1.0,2018,8,6,20,32.06111111111111,8,5.923117929277972e-05,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9182,1.0,1.0,1.0,59.0,23.4,1.0,82.4,1.0,0.0,1.0,1.0,1.0,-23.697396339460543,-46.53032152014559,2.0,1.0,2018,8,4,11,89.62055555555555,8,0.008277557306165965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
40414,1.0,1.0,1.0,109.9,29.8,1.0,139.7,1.0,0.0,1.0,1.0,1.0,-12.93217665651741,-38.51165578711353,1.0,1.0,2018,5,2,21,0.4161111111111111,7,0.012246046318782207,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12380,1.0,1.0,1.0,25.9,11.85,1.0,37.75,1.0,0.0,1.0,1.0,1.0,-23.39928048418671,-45.88538560664444,1.0,1.0,2017,7,3,6,20.02,8,8.884676893916958e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
5083,2.0,1.0,1.0,115.8,18.68,1.0,134.48,1.0,0.0,1.0,1.0,1.0,-23.53295616004153,-46.71679681649909,2.0,1.0,2017,11,3,19,13.945277777777777,12,0.15580761712965704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
3447,1.0,1.0,1.0,39.9,8.44,1.0,48.34,1.0,0.0,1.0,1.0,1.0,-23.553389803251505,-46.52528955902495,2.0,1.0,2018,8,5,16,0.4061111111111111,8,0.15580761712965704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
99500,1.0,1.0,1.0,22.9,18.23,1.0,41.13,1.0,0.0,1.0,1.0,1.0,-28.29124464593789,-52.79025576343903,1.0,1.0,2018,4,3,14,123.84277777777778,5,0.00026654030681750874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
11750,1.0,1.0,1.0,194.9,30.15,1.0,225.05,1.0,0.0,1.0,1.0,1.0,-24.30309880267998,-46.98704897913631,2.0,1.0,2017,10,0,21,0.34805555555555556,11,0.0004886572291654327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
88080,1.0,1.0,1.0,499.99,58.78,1.0,558.77,1.0,0.0,1.0,1.0,1.0,-27.60765861187083,-48.58099990332238,2.0,1.0,2017,12,0,15,47.97138888888889,1,0.005508499674228514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
22440,1.0,1.0,1.0,169.9,17.63,1.0,187.53,1.0,0.0,1.0,1.0,1.0,-22.984439128577424,-43.22151271315892,1.0,1.0,2017,11,6,8,0.37722222222222224,12,0.06870816797962448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
